RANK,FILE,SCORE,TIME,MOVES
6,3,-25,856.9612670000015,49
4,5,0,856.9391990000015,49
7,4,-22,856.9030740000015,49
0,6,-2,856.8805320000015,49
6,2,-9,856.8449310000016,49
6,4,-22,856.8213170000015,49
0,5,12,856.7844630000016,49
3,7,0,856.7621420000016,49
3,1,1,856.7396580000017,49
3,6,3,856.7177960000017,49
5,3,-3,856.6956000000016,49
4,1,0,856.6732810000017,49
2,6,-4,856.6496980000018,49
4,7,0,856.6270030000018,49
4,4,-3,856.6048430000018,49
5,3,-3,856.5810730000018,49
2,1,3,856.5585030000018,49
1,3,36,856.5362960000017,49
2,0,2,856.5133070000016,49
1,3,36,856.4907840000017,49
2,7,2,856.4685590000016,49
5,3,-3,856.4465890000016,49
6,2,-9,856.4242610000016,49
2,4,-5,856.3885330000015,49
3,2,1,856.3660860000015,49
7,5,-25,856.3290710000016,49
1,3,36,856.3058070000016,49
2,6,-4,856.2693760000016,49
4,7,0,856.2465530000015,49
4,7,0,856.2100430000015,49
4,4,-3,856.1875950000016,49
4,3,-3,856.1515280000016,49
7,5,-25,856.1289040000015,49
3,0,0,856.0930480000014,49
1,4,26,856.0706120000015,49
5,2,-3,856.0481840000015,49
1,3,36,856.0258350000014,49
5,7,-2,856.0032040000013,49
4,4,-3,855.9807310000014,49
6,5,-25,855.9573160000012,49
5,3,-3,855.9304690000014,49
6,4,-22,855.9079120000014,49
5,6,-3,855.8854990000013,49
6,1,-14,855.8627640000013,49
3,3,1,855.8401050000014,49
2,1,3,855.8177000000014,49
6,0,-10,855.7945330000014,49
1,5,15,855.7720620000014,49
3,6,3,855.7356640000013,49
4,7,0,855.7134040000014,49
4,5,0,855.6772910000014,49
6,4,-22,855.6544330000014,49
0,6,-2,855.6181840000014,49
7,7,-10,855.5952250000015,49
5,1,-3,855.5586860000016,49
0,6,-2,855.5354490000014,49
3,3,1,855.4990220000016,49
6,2,-9,855.4766670000016,49
7,0,-10,855.4402840000015,49
4,6,0,855.4179310000015,49
3,3,1,855.3811260000015,49
5,6,-3,855.3587350000015,49
3,0,0,855.3357940000014,49
4,6,0,855.3131140000014,49
7,2,-9,855.2902010000014,49
7,3,-25,855.2669050000013,49
7,0,-10,855.2437280000014,49
5,2,-3,855.2211620000014,49
5,0,-2,855.1983300000014,49
5,2,-3,855.1757910000014,49
4,2,-3,855.1532520000013,49
1,3,36,855.1304780000013,49
4,4,-3,855.1076410000012,49
6,5,-25,855.0847400000013,49
2,6,-4,855.0618470000012,49
3,6,3,855.0242970000012,49
6,2,-9,855.0000410000011,49
7,6,-11,854.9638460000011,49
6,4,-22,854.9399360000012,49
1,5,15,854.9035580000012,49
4,7,0,854.8807220000012,49
7,6,-11,854.8439340000012,49
5,7,-2,854.8212930000012,49
5,3,-3,854.7848510000013,49
6,3,-25,854.7620010000012,49
4,0,0,854.7233800000012,49
7,2,-9,854.6991710000011,49
5,1,-3,854.6623660000012,49
5,2,-3,854.6391770000012,49
5,5,-3,854.6167730000011,49
2,4,-5,854.5942220000012,49
3,3,1,854.5714450000012,49
4,1,0,854.5487050000012,49
5,5,-3,854.5255190000012,49
6,5,-25,854.5029990000012,49
5,1,-3,854.478471000001,49
3,7,0,854.4549320000011,49
2,7,2,854.4321420000011,49
3,2,1,854.4097270000011,49
5,0,-2,854.3858050000011,49
2,6,-4,854.3572070000012,49
1,3,36,854.3336470000012,49
7,2,-9,854.2967490000011,49
4,4,-3,854.2735160000011,49
1,2,20,854.2370460000012,49
3,6,3,854.2131050000012,49
2,7,2,854.1760740000011,49
3,6,3,854.1529860000011,49
7,1,-14,854.116560000001,49
5,0,-2,854.093789000001,49
6,5,-25,854.056847000001,49
3,5,3,854.033250000001,49
4,7,0,853.9959420000009,49
6,2,-9,853.9732040000009,49
3,1,1,853.9501500000009,49
6,7,-10,853.927349000001,49
6,2,-9,853.904724000001,49
4,0,0,853.881761000001,49
6,4,-22,853.8584600000011,49
4,0,0,853.8353140000011,49
5,0,-2,853.812535000001,49
0,5,12,853.789493000001,49
7,1,-14,853.766186000001,49
1,3,36,853.743025000001,49
7,4,-22,853.718404000001,49
6,4,-22,853.695104000001,49
1,3,36,853.671879000001,49
2,4,-5,853.6484780000011,49
2,7,2,853.625490000001,49
4,3,-3,853.589054000001,49
2,0,2,853.5657680000011,49
5,1,-3,853.5289780000011,49
4,7,0,853.505612000001,49
5,2,-3,853.468559000001,49
7,0,-10,853.4440950000011,49
4,0,0,853.4077100000011,49
5,6,-3,853.384562000001,49
1,5,15,853.3476540000011,49
5,2,-3,853.3244790000009,49
5,3,-3,853.287848000001,49
3,3,1,853.264834000001,49
1,5,15,853.227870000001,49
1,5,15,853.2045320000009,49
6,0,-10,853.167355000001,49
7,6,-11,853.1407830000009,49
5,3,-3,853.103821000001,49
5,1,-3,853.0804990000009,49
4,7,0,853.043243000001,49
0,5,12,853.019688000001,49
6,4,-22,852.982761000001,49
4,1,0,852.9594700000009,49
5,0,-2,852.9219950000011,49
3,1,1,852.898444000001,49
1,4,26,852.860057000001,49
7,7,-10,852.8361730000009,49
2,1,3,852.799035000001,49
3,2,1,852.775826000001,49
7,3,-25,852.738481000001,49
4,3,-3,852.7134480000009,49
4,2,-3,852.676662000001,49
3,0,0,852.6532500000009,49
6,3,-25,852.6155970000009,49
6,6,-11,852.5924850000009,49
5,7,-2,852.5531270000009,49
1,2,20,852.5300140000008,49
7,2,-9,852.4922110000008,49
2,6,-4,852.4686780000009,49
2,6,-4,852.4312410000008,49
6,4,-22,852.4079040000008,49
4,3,-3,852.3706700000008,49
6,2,-9,852.3470050000009,49
6,4,-22,852.3101790000009,49
5,7,-2,852.2859610000008,49
4,3,-3,852.2622780000008,49
3,3,1,852.2389620000008,49
4,0,0,852.2149530000008,49
1,4,26,852.1907650000009,49
6,0,-10,852.1670850000008,49
4,5,0,852.1433270000009,49
5,5,-3,852.1198280000009,49
6,5,-25,852.0960220000009,49
5,0,-2,852.0724710000009,49
4,6,0,852.0472540000009,49
3,6,3,852.0238470000008,49
5,7,-2,852.000208000001,49
7,5,-25,851.976608000001,49
0,5,12,851.952965000001,49
2,4,-5,851.9295200000009,49
7,0,-10,851.9053410000008,49
5,7,-2,851.8810050000009,49
3,2,1,851.8573250000009,49
3,6,3,851.8325680000008,49
3,1,1,851.8086090000008,49
5,1,-3,851.7851240000009,49
5,2,-3,851.7470080000008,49
4,0,0,851.7232010000009,49
5,3,-3,851.685265000001,49
1,5,15,851.661648000001,49
5,6,-3,851.623517000001,49
4,5,0,851.599366000001,49
3,6,3,851.559790000001,49
7,0,-10,851.5349440000009,49
5,4,-3,851.4971510000009,49
7,2,-9,851.473334000001,49
5,0,-2,851.435909000001,49
7,4,-22,851.411891000001,49
3,7,0,851.3731580000009,49
6,4,-22,851.3493960000009,49
6,2,-9,851.3109140000008,49
7,5,-25,851.2870550000008,49
4,5,0,851.2473270000007,49
7,0,-10,851.2237980000008,49
5,4,-3,851.1857940000007,49
3,3,1,851.1615170000008,49
0,5,12,851.1236120000008,49
1,3,36,851.1002680000007,49
4,2,-3,851.0764380000007,49
1,5,15,851.0524580000007,49
6,0,-10,851.0289880000007,49
4,0,0,851.0053690000008,49
2,1,3,850.9814540000008,49
3,0,0,850.9577200000007,49
2,6,-4,850.9339350000007,49
4,6,0,850.9101680000007,49
4,2,-3,850.8862830000007,49
4,6,0,850.8627400000007,49
4,4,-3,850.8393240000006,49
4,1,0,850.8150790000007,49
5,7,-2,850.7915960000006,49
2,7,2,850.7659170000006,49
0,5,12,850.7417110000006,49
3,2,1,850.7179080000006,49
2,4,-5,850.6943690000006,49
5,3,-3,850.6697830000006,49
3,5,3,850.6456250000006,49
5,0,-2,850.6217120000006,49
7,1,-14,850.5978690000006,49
6,4,-22,850.5741410000006,49
1,3,36,850.5490900000005,49
6,1,-14,850.5098990000006,49
5,5,-3,850.4860020000007,49
7,6,-11,850.4470350000007,49
3,3,1,850.4230080000007,49
5,0,-2,850.3837440000007,49
7,3,-25,850.3597480000008,49
5,7,-2,850.3218540000007,49
6,3,-25,850.2979480000007,49
2,0,2,850.2597800000008,49
6,1,-14,850.2349290000008,49
2,7,2,850.1958310000008,49
3,7,0,850.1719910000007,49
7,3,-25,850.1333370000008,49
3,2,1,850.1086820000007,49
2,0,2,850.0699990000007,49
5,1,-3,850.0458400000007,49
2,6,-4,850.0072830000006,49
6,3,-25,849.9832230000006,49
2,4,-5,849.9427790000005,49
5,1,-3,849.9188750000006,49
7,7,-10,849.8802190000007,49
0,5,12,849.8563710000006,49
2,4,-5,849.8326890000008,49
7,0,-10,849.8087530000007,49
3,6,3,849.7849270000007,49
7,1,-14,849.7608380000007,49
0,5,12,849.7367290000007,49
5,4,-3,849.7110100000007,49
3,6,3,849.6864520000007,49
6,4,-22,849.6617980000007,49
2,4,-5,849.6376050000006,49
7,1,-14,849.6112610000007,49
4,2,-3,849.5871120000006,49
3,7,0,849.5630180000006,49
0,6,-2,849.5387640000007,49
5,0,-2,849.5138300000008,49
1,4,26,849.4869760000007,49
7,4,-22,849.4615450000008,49
2,7,2,849.4370400000007,49
4,3,-3,849.4121830000007,49
4,5,0,849.3877790000007,49
4,3,-3,849.3636060000008,49
7,3,-25,849.3392550000008,49
4,0,0,849.3002020000008,49
3,1,1,849.2757720000008,49
5,6,-3,849.2360840000008,49
3,5,3,849.2118240000008,49
7,7,-10,849.1727180000007,49
4,5,0,849.1482700000007,49
3,2,1,849.1096180000008,49
1,3,36,849.0851730000009,49
3,5,3,849.0466200000009,49
3,2,1,849.0220730000008,49
7,0,-10,848.9817850000009,49
6,4,-22,848.9569320000008,49
5,7,-2,848.9161990000008,49
7,7,-10,848.8918630000007,49
4,6,0,848.8528990000007,49
2,0,2,848.8284090000006,49
3,1,1,848.7899770000007,49
5,3,-3,848.7655200000007,49
3,1,1,848.7263800000007,49
3,2,1,848.6996540000007,49
7,0,-10,848.6609120000006,49
7,4,-22,848.6358750000007,49
6,3,-25,848.5977130000007,49
3,7,0,848.5731890000008,49
3,2,1,848.5488950000008,49
3,2,1,848.5244790000007,49
5,5,-3,848.5001690000008,49
4,6,0,848.4752480000008,49
7,3,-25,848.4504560000007,49
3,7,0,848.4256860000007,49
6,4,-22,848.4008160000008,49
0,6,-2,848.3764070000009,49
4,2,-3,848.3520420000009,49
5,0,-2,848.3273620000008,49
6,3,-25,848.3031900000008,49
7,2,-9,848.2628720000008,49
4,4,-3,848.2384280000008,49
5,1,-3,848.1994090000007,49
4,5,0,848.1747920000008,49
7,6,-11,848.1338070000007,49
7,1,-14,848.1095860000008,49
1,5,15,848.0706200000008,49
7,7,-10,848.0462120000008,49
6,2,-9,848.0074720000007,49
2,1,3,847.9828980000007,49
4,6,0,847.9585500000006,49
6,7,-10,847.9339570000008,49
3,5,3,847.9093430000008,49
4,0,0,847.8824720000008,49
7,2,-9,847.8579740000008,49
6,0,-10,847.8334020000008,49
3,7,0,847.8086740000008,49
7,0,-10,847.7692220000008,49
4,2,-3,847.7446180000007,49
4,3,-3,847.7044730000008,49
7,4,-22,847.6795660000008,49
6,1,-14,847.6407490000007,49
5,2,-3,847.6147230000007,49
5,5,-3,847.5903900000008,49
0,5,12,847.5655320000008,49
3,0,0,847.5407700000007,49
6,5,-25,847.5160970000007,49
4,0,0,847.4913180000008,49
7,7,-10,847.4514340000007,49
1,5,15,847.4266160000008,49
1,2,20,847.3876620000008,49
4,6,0,847.3600900000008,49
4,7,0,847.3202410000008,49
4,0,0,847.2955740000007,49
4,6,0,847.2563310000007,49
2,4,-5,847.2316710000007,49
4,4,-3,847.2065750000007,49
4,3,-3,847.1818640000007,49
3,5,3,847.1566410000008,49
3,0,0,847.1321180000008,49
4,1,0,847.1060460000008,49
7,7,-10,847.0667300000008,49
5,7,-2,847.0411180000008,49
7,0,-10,847.0014180000007,49
6,4,-22,846.9768560000008,49
5,6,-3,846.9372400000008,49
0,6,-2,846.9126870000007,49
6,5,-25,846.8880800000007,49
6,0,-10,846.8630970000007,49
1,2,20,846.8373350000007,49
7,0,-10,846.8119060000006,49
3,1,1,846.7871400000007,49
6,6,-11,846.7469100000006,49
4,5,0,846.7222530000006,49
3,0,0,846.6799450000007,49
1,4,26,846.6549760000006,49
5,0,-2,846.6132460000007,49
6,7,-10,846.5883170000006,49
4,6,0,846.5458360000007,49
4,7,0,846.5208420000007,49
1,5,15,846.4962140000008,49
2,0,2,846.4712190000008,49
7,0,-10,846.4458960000007,49
4,5,0,846.4207990000008,49
7,6,-11,846.3957510000008,49
7,7,-10,846.3553300000009,49
4,6,0,846.3308330000008,49
6,4,-22,846.2908380000008,49
2,6,-4,846.2657880000008,49
4,4,-3,846.2264950000009,49
2,6,-4,846.2015520000009,49
5,4,-3,846.1764900000009,49
0,6,-2,846.1513640000009,49
7,3,-25,846.1265620000008,49
7,0,-10,846.1014170000009,49
4,6,0,846.0752830000008,49
4,3,-3,846.0499520000008,49
3,6,3,846.0246830000008,49
6,5,-25,845.9840820000009,49
2,1,3,845.9591750000008,49
6,3,-25,845.9147070000008,49
7,0,-10,845.8841280000008,49
4,7,0,845.8443740000008,49
4,4,-3,845.8191290000007,49
7,1,-14,845.7914710000007,49
2,0,2,845.7664340000008,49
3,2,1,845.7413280000007,49
7,2,-9,845.7160570000008,49
7,7,-10,845.6913250000008,49
2,0,2,845.6511810000007,49
3,3,1,845.6261500000007,49
5,1,-3,845.5858880000008,49
3,0,0,845.5610000000007,49
6,1,-14,845.5185350000007,49
4,4,-3,845.4933740000007,49
5,2,-3,845.4681890000007,49
4,2,-3,845.4430560000008,49
3,1,1,845.4180150000008,49
2,1,3,845.3926350000008,49
6,7,-10,845.3677290000007,49
5,2,-3,845.3425530000007,49
6,1,-14,845.3172740000008,49
0,6,-2,845.2752510000008,49
2,1,3,845.2499900000008,49
6,7,-10,845.2092060000008,49
1,4,26,845.1837200000008,49
0,5,12,845.1435530000008,49
3,7,0,845.1182300000007,49
5,6,-3,845.0929060000007,49
4,3,-3,845.0676690000007,49
3,0,0,845.0420190000008,49
0,5,12,845.0162280000008,49
6,4,-22,844.9904000000008,49
5,3,-3,844.9491500000008,49
4,4,-3,844.9240270000008,49
7,4,-22,844.8837680000009,49
3,7,0,844.8584340000009,49
7,1,-14,844.8178000000008,49
6,6,-11,844.7922330000008,49
1,3,36,844.7634250000008,49
4,7,0,844.7381090000007,49
5,3,-3,844.7127590000007,49
6,1,-14,844.6875980000008,49
3,0,0,844.6619540000007,49
4,4,-3,844.6366400000007,49
0,5,12,844.6109570000008,49
4,0,0,844.5705110000007,49
6,2,-9,844.5451200000007,49
3,7,0,844.5018560000008,49
7,4,-22,844.4768030000007,49
7,1,-14,844.4360400000007,49
7,5,-25,844.4102180000007,49
5,1,-3,844.3846860000007,49
6,6,-11,844.3591530000008,49
0,6,-2,844.3337290000007,49
4,0,0,844.3079780000007,49
1,2,20,844.2822640000007,49
7,2,-9,844.2407020000009,49
3,2,1,844.2149400000008,49
4,4,-3,844.1745130000007,49
7,2,-9,844.1489900000008,49
2,6,-4,844.1081160000008,49
5,0,-2,844.0823090000008,49
4,0,0,844.0426230000007,49
2,1,3,844.0172580000008,49
1,3,36,843.9858310000008,49
0,6,-2,843.9598110000007,49
4,1,0,843.9324140000007,49
4,4,-3,843.9070640000007,49
4,6,0,843.8811340000007,49
2,1,3,843.8401430000007,49
5,1,-3,843.8144150000006,49
0,6,-2,843.7731010000007,49
3,1,1,843.7475450000006,49
6,0,-10,843.7059150000007,49
0,6,-2,843.6801210000007,49
6,5,-25,843.6545350000007,49
5,3,-3,843.6288660000007,49
4,6,0,843.6034820000007,49
1,3,36,843.5782520000007,49
2,6,-4,843.5525650000006,49
6,3,-25,843.5119150000005,49
5,6,-3,843.4851950000005,49
2,7,2,843.4442310000005,49
1,2,20,843.4186880000005,49
0,6,-2,843.3772070000006,49
2,4,-5,843.3513770000005,49
4,6,0,843.3109100000005,49
7,0,-10,843.2854260000006,49
4,1,0,843.2576040000006,49
4,7,0,843.2316840000005,49
5,1,-3,843.2040300000006,49
6,2,-9,843.1632150000005,49
4,2,-3,843.1376010000005,49
0,6,-2,843.0969760000004,49
7,3,-25,843.0712780000005,49
5,0,-2,843.0296910000005,49
5,5,-3,843.0040460000005,49
5,6,-3,842.9785630000005,49
6,4,-22,842.9527380000004,49
5,1,-3,842.9267860000003,49
5,7,-2,842.8855930000003,49
4,4,-3,842.8569150000003,49
5,6,-3,842.8153030000003,49
4,4,-3,842.7896590000004,49
6,0,-10,842.7627640000003,49
4,3,-3,842.7353860000004,49
2,1,3,842.7064010000004,49
5,5,-3,842.6579770000003,49
4,1,0,842.6301140000004,49
3,7,0,842.5893830000003,49
4,6,0,842.5638430000004,49
2,6,-4,842.5224340000004,49
7,0,-10,842.4964900000003,49
2,1,3,842.4647360000004,49
6,7,-10,842.4392980000003,49
1,5,15,842.4136230000004,49
7,0,-10,842.3628900000003,49
5,0,-2,842.3370910000003,49
5,1,-3,842.2948930000003,49
6,3,-25,842.2654580000003,49
5,4,-3,842.2391930000003,49
4,3,-3,842.2130390000003,49
1,4,26,842.1860380000003,49
7,7,-10,842.1415410000003,49
6,0,-10,842.1110350000002,49
6,1,-14,842.0684070000003,49
5,4,-3,842.0426190000003,49
2,4,-5,842.0161040000003,49
2,7,2,841.9850750000002,49
5,7,-2,841.9589440000002,49
2,6,-4,841.9176620000002,49
7,7,-10,841.8918910000001,49
6,5,-25,841.8475550000002,49
0,5,12,841.8213350000001,49
1,2,20,841.7956250000001,49
5,5,-3,841.7696940000001,49
1,3,36,841.743552,49
4,3,-3,841.701816,49
6,6,-11,841.675881,49
5,4,-3,841.634116,49
1,4,26,841.60806,49
5,3,-3,841.580956,49
7,2,-9,841.555184,49
3,0,0,841.5292660000001,49
4,6,0,841.4863450000001,49
7,0,-10,841.4589360000001,49
3,3,1,841.4165760000001,49
7,6,-11,841.390334,49
6,5,-25,841.3635940000001,49
1,4,26,841.3352600000001,49
3,1,1,841.308876,49
7,7,-10,841.26714,49
7,1,-14,841.2412410000001,49
2,4,-5,841.19899,49
3,2,1,841.1727780000001,49
3,0,0,841.1468580000001,49
2,0,2,841.1211400000001,49
6,6,-11,841.094037,49
5,3,-3,841.052474,49
5,3,-3,841.026429,49
3,5,3,840.9839830000001,49
6,1,-14,840.9577780000001,49
7,4,-22,840.9314890000002,49
3,2,1,840.9056170000001,49
5,1,-3,840.8791630000001,49
5,2,-3,840.837704,49
1,5,15,840.809405,49
2,6,-4,840.766571,49
5,3,-3,840.74051,49
5,7,-2,840.714143,49
7,2,-9,840.6880170000001,49
3,7,0,840.66137,49
6,5,-25,840.6194690000001,49
5,7,-2,840.5932660000001,49
5,3,-3,840.5492790000001,49
3,5,3,840.5223910000001,49
6,1,-14,840.4961830000001,49
7,0,-10,840.4700040000001,49
4,4,-3,840.4430420000002,49
7,2,-9,840.4017160000002,49
4,5,0,840.3747150000002,49
4,7,0,840.3180100000002,49
6,4,-22,840.2909540000002,49
3,0,0,840.2644960000002,49
1,5,15,840.2380760000003,49
0,6,-2,840.2111860000003,49
4,6,0,840.1664610000003,49
6,1,-14,840.1398950000004,49
3,2,1,840.0970200000004,49
5,1,-3,840.0703390000004,49
0,5,12,840.0432630000005,49
7,4,-22,840.0166860000004,49
4,7,0,839.9901530000004,49
4,0,0,839.9486810000003,49
3,6,3,839.9223230000003,49
7,7,-10,839.8801980000004,49
2,7,2,839.8541280000004,49
5,1,-3,839.8257610000003,49
4,2,-3,839.7995330000003,49
5,5,-3,839.7694280000004,49
5,3,-3,839.7271360000003,49
2,6,-4,839.7003200000004,49
5,2,-3,839.6572820000004,49
5,6,-3,839.6306880000003,49
3,5,3,839.6037560000003,49
5,5,-3,839.5769560000003,49
6,0,-10,839.5500970000003,49
3,1,1,839.5057170000003,49
7,6,-11,839.4793010000004,49
5,2,-3,839.4371610000003,49
5,2,-3,839.4107060000003,49
2,4,-5,839.3837570000004,49
3,0,0,839.3575200000004,49
2,7,2,839.3309220000004,49
0,6,-2,839.2892470000005,49
3,5,3,839.2597290000004,49
7,7,-10,839.2164350000005,49
7,1,-14,839.1899380000004,49
5,6,-3,839.1631830000005,49
4,4,-3,839.1368920000004,49
6,2,-9,839.1103080000004,49
6,1,-14,839.0680340000005,49
7,0,-10,839.0413240000005,49
7,1,-14,838.9982770000005,49
2,7,2,838.9709860000006,49
7,2,-9,838.9441910000005,49
4,5,0,838.9177280000006,49
4,2,-3,838.8909970000005,49
7,2,-9,838.8490670000006,49
4,5,0,838.8221020000005,49
3,0,0,838.7795070000005,49
6,6,-11,838.7531510000006,49
4,5,0,838.7256440000006,49
7,5,-25,838.6984290000006,49
2,6,-4,838.6717870000006,49
6,5,-25,838.6287950000005,49
6,3,-25,838.6020130000006,49
7,7,-10,838.5599450000007,49
7,0,-10,838.5328710000006,49
4,2,-3,838.5060000000005,49
5,0,-2,838.4766080000006,49
3,2,1,838.4495300000005,49
7,2,-9,838.4072510000005,49
3,1,1,838.3804050000006,49
6,4,-22,838.3375700000006,49
7,7,-10,838.3110010000006,49
3,7,0,838.2842800000005,49
4,4,-3,838.2577490000006,49
5,7,-2,838.2288920000005,49
7,2,-9,838.1865260000005,49
4,3,-3,838.1598040000006,49
2,0,2,838.1175040000006,49
4,4,-3,838.0905040000006,49
4,3,-3,838.0636050000006,49
2,0,2,838.0371060000007,49
6,4,-22,838.0102040000007,49
5,6,-3,837.9663840000007,49
6,1,-14,837.9379060000008,49
2,0,2,837.8933520000008,49
6,3,-25,837.8648850000009,49
3,0,0,837.8320410000008,49
7,7,-10,837.8049170000008,49
7,3,-25,837.7779720000009,49
5,2,-3,837.7350900000009,49
5,0,-2,837.7066640000008,49
1,3,36,837.6642350000009,49
5,1,-3,837.6372990000009,49
4,3,-3,837.6103480000008,49
7,2,-9,837.5661680000009,49
2,6,-4,837.5390040000009,49
1,4,26,837.4963540000008,49
7,2,-9,837.4691060000008,49
1,3,36,837.4407000000009,49
6,0,-10,837.4131210000008,49
6,1,-14,837.3857670000008,49
2,4,-5,837.3421540000008,49
7,2,-9,837.3147790000008,49
5,1,-3,837.2870690000009,49
1,3,36,837.2601070000009,49
7,6,-11,837.2329750000008,49
3,0,0,837.1889520000008,49
4,1,0,837.1610500000008,49
3,2,1,837.1179560000007,49
5,0,-2,837.0900070000007,49
4,2,-3,837.0534040000008,49
5,6,-3,837.0103430000007,49
7,6,-11,836.9832750000006,49
0,6,-2,836.9399090000006,49
3,3,1,836.9118030000006,49
3,2,1,836.8838520000006,49
6,0,-10,836.8410510000007,49
5,1,-3,836.8140260000006,49
1,5,15,836.7712610000005,49
7,2,-9,836.7433160000006,49
6,0,-10,836.7152430000006,49
2,1,3,836.6693660000005,49
7,2,-9,836.6383600000006,49
4,4,-3,836.5914000000006,49
1,2,20,836.5634500000007,49
5,4,-3,836.5358040000007,49
7,0,-10,836.4925750000006,49
6,1,-14,836.4657190000006,49
1,3,36,836.4381540000006,49
2,7,2,836.4107330000006,49
5,4,-3,836.3821330000006,49
5,5,-3,836.3391490000007,49
4,6,0,836.3115740000006,49
3,2,1,836.2813220000006,49
1,4,26,836.2532400000007,49
1,5,15,836.2258400000006,49
2,4,-5,836.1820960000007,49
4,0,0,836.1546340000007,49
4,7,0,836.1273270000007,49
2,6,-4,836.1000610000007,49
1,3,36,836.0723820000007,49
6,6,-11,836.0291420000008,49
2,6,-4,836.0017070000008,49
7,7,-10,835.9743370000008,49
5,7,-2,835.9469650000008,49
5,1,-3,835.9193380000008,49
3,2,1,835.8745530000008,49
5,3,-3,835.8469160000008,49
1,3,36,835.8190730000007,49
7,6,-11,835.7918080000007,49
5,6,-3,835.7643460000007,49
5,1,-3,835.7211040000008,49
6,1,-14,835.6934960000008,49
6,2,-9,835.6660560000007,49
1,2,20,835.6379380000008,49
6,6,-11,835.6101910000008,49
7,0,-10,835.5670080000008,49
7,6,-11,835.5390090000008,49
4,2,-3,835.5112520000007,49
3,1,1,835.4840900000007,49
7,3,-25,835.4566060000008,49
5,4,-3,835.4119320000008,49
1,3,36,835.3842000000006,49
7,1,-14,835.3565590000007,49
7,3,-25,835.3292870000007,49
6,4,-22,835.3015220000007,49
6,6,-11,835.2568390000007,49
6,5,-25,835.2291620000007,49
2,7,2,835.2015290000006,49
6,3,-25,835.1735300000006,49
5,7,-2,835.1462370000006,49
5,7,-2,835.1025330000006,49
1,2,20,835.0747510000006,49
2,1,3,835.0473640000006,49
5,6,-3,835.0198090000006,49
5,1,-3,834.9918130000005,49
2,7,2,834.9470250000005,49
5,6,-3,834.9191560000006,49
3,6,3,834.8897370000005,49
4,2,-3,834.8621550000006,49
1,2,20,834.8345860000005,49
2,6,-4,834.7905670000005,49
5,3,-3,834.7628040000005,49
4,5,0,834.7352410000005,49
1,3,36,834.7077060000005,49
2,7,2,834.6784850000005,49
7,6,-11,834.6334060000005,49
4,7,0,834.6056870000004,49
4,4,-3,834.5776670000005,49
2,4,-5,834.5500340000004,49
6,6,-11,834.5224060000004,49
1,3,36,834.4786160000003,49
4,4,-3,834.4508990000004,49
4,5,0,834.4210670000003,49
7,6,-11,834.3767010000004,49
3,0,0,834.3486580000003,49
3,7,0,834.3044630000003,49
7,2,-9,834.2767420000004,49
5,1,-3,834.2486350000003,49
5,3,-3,834.2035780000003,49
5,1,-3,834.1756940000002,49
2,4,-5,834.1290990000003,49
1,3,36,834.1015070000003,49
3,6,3,834.0736380000003,49
0,5,12,834.0291310000003,49
5,6,-3,834.0009510000004,49
1,5,15,833.9573770000004,49
7,6,-11,833.9296220000004,49
1,4,26,833.9018990000005,49
7,6,-11,833.8555640000005,49
0,5,12,833.8273410000006,49
1,5,15,833.7833260000006,49
3,7,0,833.7555060000005,49
1,5,15,833.7278210000006,49
3,0,0,833.6829950000006,49
7,7,-10,833.6548270000005,49
3,5,3,833.6103750000005,49
7,3,-25,833.5820800000006,49
4,4,-3,833.5542810000006,49
2,6,-4,833.5090250000006,49
4,6,0,833.4808720000007,49
4,4,-3,833.4368290000007,49
2,7,2,833.4086560000006,49
1,2,20,833.3806300000007,49
2,1,3,833.3348970000006,49
4,0,0,833.3068750000007,49
1,4,26,833.2619980000007,49
6,1,-14,833.2337780000007,49
4,2,-3,833.2056070000007,49
7,4,-22,833.1605280000007,49
7,1,-14,833.1323690000007,49
5,7,-2,833.0884860000008,49
1,5,15,833.0586600000008,49
5,0,-2,833.0301500000008,49
5,4,-3,832.9858110000008,49
5,4,-3,832.9576700000009,49
2,7,2,832.9135950000009,49
6,3,-25,832.8857840000009,49
1,4,26,832.8578760000008,49
7,3,-25,832.8138000000008,49
6,4,-22,832.7832600000008,49
2,4,-5,832.7383860000009,49
4,5,0,832.7104120000009,49
7,2,-9,832.6826840000009,49
3,5,3,832.6379110000009,49
4,6,0,832.6098830000009,49
5,6,-3,832.565359000001,49
4,0,0,832.537070000001,49
3,5,3,832.508790000001,49
3,7,0,832.4642790000009,49
7,3,-25,832.436365000001,49
7,0,-10,832.392398000001,49
